,pred_01,gw_01,min_01,amp_01,gw_02,min_02,amp_02,gw_03,min_03,amp_03,gw_04,min_04,amp_04,gw_05,min_05,amp_05,gw_06,min_06,amp_06,gw_07,min_07,amp_07,gw_08,min_08,amp_08,gw_09,min_09,amp_09,gw_10,min_10,amp_10,gw_11,min_11,amp_11,gw_12,min_12,amp_12,gw_13,min_13,amp_13,gw_14,min_14,amp_14,gw_15,min_15,amp_15,gw_16,min_16,amp_16,gw_17,min_17,amp_17,gw_18,min_18,amp_18,gw_19,min_19,amp_19,gw_20,min_20,amp_20,gw_21,min_21,amp_21,gw_22,min_22,amp_22,gw_23,min_23,amp_23,gw_24,min_24,amp_24,gw_25,min_25,amp_25,gw_26,min_26,amp_26,gw_27,min_27,amp_27,gw_28,min_28,amp_28,gw_29,min_29,amp_29,team,name,position
528,10.4,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,5.55,90.0,-1,6.0,12.0,-2,0.0,0.0,-5,2.2,90.0,-2,17.4,90.0,0,28.27,71.0,-4,16.95,90.0,-1,5.28,75.0,-4,17.4,90.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Daryl Janmaat,D
529,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Jamal Balogun,D
530,11.3,3.85,90.0,1,9.6,90.0,-3,6.95,90.0,-1,0.0,0.0,-1,4.5,78.0,-2,2.25,90.0,-5,7.05,90.0,-2,15.75,90.0,0,4.85,90.0,-4,0.0,0.0,-1,0.0,0.0,-4,18.26,88.0,0,7.7,90.0,-2,6.5,90.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,9.9,30.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Jose Holebas,D
531,7.9,8.5,90.0,1,8.7,90.0,-3,6.1,90.0,-1,6.15,90.0,-1,8.1,90.0,-2,-0.2,90.0,-5,0.0,0.0,-2,0.0,0.0,0,0.95,19.0,-4,0.0,0.0,-1,10.2,15.0,-4,0.0,0.0,0,5.0,90.0,-2,11.85,82.0,-1,11.2,90.0,-4,17.45,90.0,-2,11.3,90.0,-5,16.1,90.0,-3,8.75,90.0,-3,12.85,90.0,1,19.42,60.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,90.0,-3,0.0,90.0,-1,WAT,Kiko Femenia,D
532,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Mason Barrett,D
533,11.5,5.5,90.0,1,10.25,90.0,-3,15.0,90.0,-1,4.69,71.0,-1,13.5,90.0,-2,6.0,90.0,-5,9.75,90.0,-2,7.7,90.0,0,25.2,90.0,-4,11.1,90.0,-1,10.35,90.0,-4,13.85,90.0,0,9.85,90.0,-2,7.35,90.0,-1,7.6,90.0,-4,7.9,78.0,-2,9.93,87.0,-5,7.17,69.0,-3,0.0,0.0,-3,18.75,90.0,1,18.7,90.0,-2,30.61,86.0,1,8.25,90.0,-2,7.0,90.0,0,6.5,90.0,-1,0.0,90.0,-1,0.0,80.0,-3,0.0,89.0,-3,0.0,90.0,-1,WAT,Abdoulaye Doucoure,M
534,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Callum Whelan,M
535,0.0,0.0,0.0,1,0.0,0.0,-3,10.0,4.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,12.86,7.0,-4,0.0,0.0,-2,10.0,3.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,3.75,4.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Domingos Quina,M
536,11.4,7.25,90.0,1,10.3,83.0,-3,9.75,90.0,-1,0.0,0.0,-1,13.45,90.0,-2,10.75,90.0,-5,7.75,90.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,11.15,90.0,0,9.45,90.0,-2,22.85,90.0,-1,9.55,90.0,-4,5.75,90.0,-2,7.75,90.0,-5,6.78,77.0,-3,7.85,90.0,-3,19.25,90.0,1,8.0,90.0,-2,14.65,90.0,1,11.5,90.0,-2,9.9,90.0,0,17.95,90.0,-1,0.0,90.0,-1,0.0,90.0,-3,0.0,90.0,-3,0.0,90.0,-1,WAT,Etienne Capoue,M
537,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Henry Wise,M
538,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,8.0,1.0,-2,15.0,15.0,0,5.62,8.0,-1,0.0,8.0,-1,0.0,0.0,-3,0.0,8.0,-3,0.0,16.0,-1,WAT,Ignacio Pussetto,M
539,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Jayden Bennetts,M
540,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Joseph Hungbo,M
541,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,7.11,19.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,9.15,90.0,-4,5.68,57.0,-1,9.34,67.0,-4,0.0,0.0,0,0.0,0.0,-2,5.62,16.0,-1,0.0,0.0,-4,4.12,12.0,-2,0.0,0.0,-5,8.57,21.0,-3,10.62,89.0,-3,3.0,15.0,1,9.8,90.0,-2,9.7,90.0,1,9.8,79.0,-2,11.82,75.0,0,9.79,57.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,1.0,-3,0.0,0.0,-1,WAT,Nathaniel Chalobah,M
542,9.6,4.5,45.0,1,2.25,90.0,-3,0.0,0.0,-1,10.25,90.0,-1,20.0,27.0,-2,5.13,57.0,-5,17.0,45.0,-2,7.75,90.0,0,4.29,84.0,-4,8.35,90.0,-1,6.75,90.0,-4,7.26,31.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,9.94,77.0,-2,0.0,0.0,-5,7.79,13.0,-3,8.5,45.0,-3,0.0,0.0,1,7.5,1.0,-2,15.0,8.0,1,5.11,11.0,-2,10.78,81.0,0,15.0,75.0,-1,0.0,82.0,-1,0.0,69.0,-3,0.0,53.0,-3,0.0,74.0,-1,WAT,Roberto Pereyra,M
543,4.3,0.0,0.0,1,5.11,11.0,-3,9.26,86.0,-1,9.75,90.0,-1,22.25,90.0,-2,8.2,90.0,-5,9.25,90.0,-2,7.25,90.0,0,12.5,90.0,-4,10.12,10.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,10.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Tom Cleverley,M
544,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Tom Dele-Bashiru,M
545,8.7,6.75,90.0,1,10.41,67.0,-3,21.28,74.0,-1,25.73,71.0,-1,7.86,63.0,-2,8.16,59.0,-5,0.0,0.0,-2,0.0,0.0,0,10.12,6.0,-4,6.58,80.0,-1,8.8,23.0,-4,11.75,90.0,0,6.45,67.0,-2,10.03,74.0,-1,8.78,83.0,-4,0.0,0.0,-2,7.25,90.0,-5,10.45,90.0,-3,4.95,90.0,-3,12.5,45.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,90.0,-1,0.0,90.0,-3,0.0,90.0,-3,0.0,84.0,-1,WAT,Will Hughes,M
546,9.9,6.0,45.0,1,8.26,79.0,-3,13.68,74.0,-1,-2.81,8.0,-1,34.5,90.0,-2,9.35,77.0,-5,7.2,45.0,-2,14.52,31.0,0,7.68,85.0,-4,7.5,90.0,-1,19.85,90.0,-4,34.97,70.0,0,15.75,90.0,-2,4.03,67.0,-1,4.09,77.0,-4,12.25,90.0,-2,7.5,90.0,-5,19.5,90.0,-3,11.85,90.0,-3,18.75,90.0,1,30.21,73.0,-2,8.75,90.0,1,13.0,90.0,-2,15.25,90.0,0,13.72,82.0,-1,0.0,86.0,-1,0.0,90.0,-3,0.0,37.0,-3,0.0,0.0,-1,WAT,Gerard Deulofeu,"M,F"
547,0.0,0.0,0.0,1,0.0,0.0,-3,4.22,16.0,-1,0.0,0.0,-1,5.0,36.0,-2,5.81,31.0,-5,4.12,71.0,-2,4.33,13.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,6.85,23.0,-2,19.2,90.0,-1,9.25,90.0,-4,14.5,90.0,-2,10.85,90.0,-5,17.84,87.0,-3,8.5,45.0,-3,16.75,90.0,1,16.7,90.0,-2,15.2,82.0,1,16.69,89.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,21.0,-3,0.0,82.0,-3,0.0,90.0,-1,WAT,Ismaila Sarr,"M,F"
548,5.8,4.8,75.0,1,12.86,7.0,-3,16.35,90.0,-1,5.49,82.0,-1,4.58,54.0,-2,13.85,13.0,-5,20.0,19.0,-2,8.77,59.0,0,0.0,0.0,-4,9.82,33.0,-1,4.0,90.0,-4,21.74,59.0,0,1.21,56.0,-2,5.87,23.0,-1,10.0,3.0,-4,12.12,13.0,-2,6.75,15.0,-5,0.0,0.0,-3,6.75,10.0,-3,0.0,0.0,1,0.0,0.0,-2,8.0,1.0,1,0.0,0.0,-2,6.25,9.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,6.0,-1,WAT,Andre Gray,F
549,0.0,0.0,0.0,1,9.2,23.0,-3,9.84,16.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,9.25,90.0,-2,6.84,77.0,0,6.0,5.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,9.55,33.0,-1,0.0,4.0,-1,0.0,14.0,-3,0.0,0.0,-3,0.0,16.0,-1,WAT,Danny Welbeck,F
550,0.0,1.5,15.0,1,0.0,0.0,-3,0.0,0.0,-1,16.58,19.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,7.79,13.0,-4,0.0,0.0,-2,0.0,0.0,-5,10.0,3.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,-4.5,15.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Isaac Success,F
551,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Joao Pedro,F
552,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Kaylen Hinds,F
553,0.0,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-1,WAT,Sam Dalby,F
554,11.0,9.5,90.0,1,9.85,90.0,-3,0.0,0.0,-1,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,-5,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,0,3.31,34.0,-2,0.0,0.0,-1,8.84,87.0,-4,7.75,90.0,-2,5.82,75.0,-5,15.35,90.0,-3,7.09,80.0,-3,28.1,90.0,1,5.1,90.0,-2,21.15,90.0,1,10.25,90.0,-2,17.85,90.0,0,14.1,90.0,-1,0.0,90.0,-1,0.0,76.0,-3,0.0,90.0,-3,0.0,74.0,-1,WAT,Troy Deeney,F
555,0.0,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-3,7.25,90.0,-2,9.75,90.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Darren Randolph,G
556,0.0,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,24.0,90.0,-3,12.5,90.0,-3,2.0,90.0,-2,13.25,90.0,0,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-3,0.0,0.0,1,8.1,75.0,-3,0.0,0.0,-2,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,David Martin,G
557,0.0,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Joseph Anang,G
558,12.8,9.0,90.0,-2,9.25,90.0,0,7.25,90.0,1,17.0,90.0,3,22.5,90.0,2,18.25,90.0,0,2.65,34.0,0,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,0,0.0,90.0,-3,0.0,0.0,-2,16.5,90.0,-3,15.0,90.0,1,6.75,15.0,-3,0.0,0.0,-2,0.0,0.0,-4,11.25,90.0,-1,0.0,90.0,-4,0.0,90.0,-4,0.0,90.0,0,0.0,90.0,-2,WHU,Lukasz Fabianski,G
559,7.4,1.7,90.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,23.25,90.0,0,15.05,90.0,0,8.36,84.0,-1,0.0,0.0,-2,6.3,90.0,1,2.7,90.0,1,6.95,90.0,-1,6.75,90.0,-3,22.3,90.0,-3,5.25,90.0,-3,13.24,51.0,-2,12.8,90.0,0,0.0,90.0,-3,10.4,90.0,-2,0.0,0.0,-3,13.6,90.0,1,10.65,90.0,-3,10.45,90.0,-2,12.05,90.0,-4,6.1,90.0,-1,0.0,90.0,-4,0.0,90.0,-4,0.0,90.0,0,0.0,90.0,-2,WHU,Aaron Cresswell,D
560,7.9,0.0,0.0,-2,9.5,90.0,0,5.95,90.0,1,13.05,90.0,3,12.4,90.0,2,13.05,90.0,0,5.85,90.0,0,7.75,90.0,-1,9.2,90.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,14.7,90.0,-3,15.55,90.0,-3,5.15,90.0,-3,14.65,90.0,-2,14.45,90.0,0,0.0,90.0,-3,9.1,90.0,-2,0.0,0.0,-3,16.6,90.0,1,5.6,90.0,-3,7.5,90.0,-2,5.85,90.0,-4,-0.6,90.0,-1,0.0,90.0,-4,0.0,90.0,-4,0.0,90.0,0,0.0,90.0,-2,WHU,Angelo Ogbonna,D
561,9.6,0.0,0.0,-2,10.05,90.0,0,13.3,90.0,1,28.6,90.0,3,15.78,67.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,9.15,90.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,8.36,7.0,-3,0.0,0.0,-3,9.46,39.0,-2,0.0,0.0,0,0.0,90.0,-3,0.0,0.0,-2,9.4,90.0,-3,14.46,7.0,1,10.24,69.0,-3,10.35,30.0,-2,20.0,45.0,-4,3.37,16.0,-1,0.0,90.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Arthur Masuaku,D
562,10.2,0.4,90.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,7.5,1.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-2,7.6,90.0,1,17.55,90.0,1,7.9,90.0,-1,0.0,0.0,-3,17.7,90.0,-3,7.95,90.0,-3,7.25,90.0,-2,18.55,90.0,0,0.0,0.0,-3,7.7,90.0,-2,9.15,90.0,-3,14.45,90.0,1,11.5,90.0,-3,0.0,0.0,-2,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Fabian Balbuena,D
563,0.0,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Goncalo Cardoso,D
564,10.0,3.95,90.0,-2,8.9,90.0,0,6.7,90.0,1,17.1,90.0,3,16.4,90.0,2,13.95,90.0,0,6.15,90.0,0,6.6,90.0,-1,6.35,90.0,-2,6.25,90.0,1,2.4,90.0,1,11.5,90.0,-1,-2.11,64.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,10.0,2.0,0,0.0,90.0,-3,0.0,0.0,-2,4.7,90.0,-3,0.0,0.0,1,0.0,0.0,-3,16.2,90.0,-2,9.65,90.0,-4,19.55,90.0,-1,0.0,90.0,-4,0.0,90.0,-4,0.0,90.0,0,0.0,90.0,-2,WHU,Issa Diop,D
565,0.0,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-1,0.0,0.0,-2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-3,0.0,0.0,1,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-4,0.0,0.0,-1,0.0,0.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Jeremy Ngakia,D
566,0.0,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,1,0.0,0.0,3,2.57,21.0,2,9.45,10.0,0,0.0,0.0,0,15.0,6.0,-1,0.0,0.0,-2,10.05,90.0,1,5.06,72.0,1,0.0,0.0,-1,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,0,0.0,0.0,-3,7.55,90.0,-2,0.0,0.0,-3,0.0,0.0,1,9.1,90.0,-3,10.3,90.0,-2,3.0,90.0,-4,0.0,0.0,-1,0.0,30.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Pablo Zabaleta,D
567,8.5,4.35,90.0,-2,9.25,90.0,0,5.35,90.0,1,14.35,90.0,3,17.4,90.0,2,15.64,80.0,0,12.4,90.0,0,14.1,90.0,-1,4.8,90.0,-2,0.0,0.0,1,10.0,18.0,1,4.05,90.0,-1,4.0,90.0,-3,17.75,90.0,-3,9.5,90.0,-3,7.05,90.0,-2,17.25,90.0,0,0.0,0.0,-3,0.0,0.0,-2,7.25,90.0,-3,26.7,90.0,1,0.0,0.0,-3,0.0,0.0,-2,0.0,0.0,-4,8.0,90.0,-1,0.0,60.0,-4,0.0,0.0,-4,0.0,0.0,0,0.0,0.0,-2,WHU,Ryan Fredericks,D
